YEAR,MONTH,ENTRY_NUMBER,VERSION,ITEM_NUM,ENTRYSTATUS,REG_DATE,REGIME,CPC,QUANTITY,FOB_VALUE,CURRENCY,ENTRY_CUSTOM_VALUE,HS_CHAPTER,HSCODE,GOOD_DESCRIPTION,ORIGIN_COUNTRY_CODE,ORIGIN_COUNTRY_NAME,COUNTRY_OF_DESTINATION,COD_NAME,STATION,PLACE_OF_DISCHARGE,TOTAL_TAX_PAYABLE,TOTAL_TAX_PAID,IMPORT_DUTY,IMPORT_VAT,EXCISE,EXPORT_DUTY,IDF,RDL,RML,PRL,MSS,OTHER_TAX
2023,2023-07,23MBAEX303918198,1,1,Settled,51:06.0,EX3,EX312,4669.0,781595.35,USD,781595.35,48,48191000,N/A; CARTONS; 10; 243; ,KE,Kenya,US,United States,MBA,MEX,250,250,0,0,0,0,0,0,0,0,0,250
2023,2023-07,23MBAIM403794560,1,1,Settled,53:34.0,IM4,IM400,23520.0,4528068.7,EUR,5041144.81,48,48043900,BLEACHED WHITE KRAFT PAPER 70/75/85 GSM IN BIG ROLLS OF SIZE 335 AND 427MM WIDTH; 0; ,FI,Finland,KE,Kenya,MBA,CNT,3060725,3,1764401,1088888,0,0,126029,75618,0,0,5789,0
2023,2023-07,23EMKIM400745502,1,1,Removed,43:44.0,IM4,IM490,573.24,75981.89,USD,87579.69,48,48191000,H; PRINTED CARTONS MADE OUT OF PAPERBOARD; 2066; 21; 1; 573.24;,IN,India,KE,Kenya,EMK,ICD,22042,21895,30653,17516,21895,0,2190,1314,0,0,147,0
2023,2023-07,23EMKIM400736071,1,2,Settled,35:08.0,IM4,IM400,879.0,1686281.07,USD,2082690.85,48,48043900,KRAFT LINER BOARD 125 GSM 900MM; 1;,SE,Sweden,KE,Kenya,EMK,ICD,43369,449864,25047,15458,0,0,1790,1074,0,0,0,0
2023,2023-07,23NBOIMC07539077,1,3,Settled,11:08.0,IMC,IM960,4.0,7425.86,EUR,7536.88,25,25232900,BAG FILLED WITH CEMENT; BAG FILLED WITH CEMENT; BX; 1; ,DE,Germany,KE,Kenya,NBO,DHL,298,1637,136,93,53,0,10,6,0,0,0,0
2023,2023-07,23MBAEX304224051,1,1,Settled,57:23.0,EX3,EX312,248.0,50507.39,USD,50507.39,48,48194000,PRINTED PAPER SACKS; 20; 20; ,AE,United Arab Emirates,AE,United Arab Emirates,MBA,MEX,30,30,0,0,0,0,0,0,0,0,30,0
2023,2023-07,23NMAIM400393974,1,1,Removed,32:08.0,IM4,IM404,28825.0,3251185.04,USD,3251185.04,48,48041100,KRAFT LINER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,520190,0,1137915,520190,0,0,0,0,0,0,0,0
2023,2023-08,23MBAEX304515306,1,1,Settled,54:50.0,EX3,EX312,250.0,50864.03,USD,50864.03,48,48194000,PRINTED PAPER SACKS; 0; 400; ,LK,Sri Lanka,CN,China,MBA,MEX,31,31,0,0,0,0,0,0,0,0,31,0
2023,2023-08,23NBOIM409135178,1,4,Settled,01:04.0,IM4,IM400,230.0,1875962.1,USD,1977378.6,48,48191000,N; DRAWER; 135000; 1; 1; ,CN,China,KE,Kenya,NBO,TCC,122213,49442,42882,33080,41350,0,3063,1838,0,0,0,0
2023,2023-08,23NMAIM400450081,1,1,Removed,51:47.0,IM4,IM404,28609.0,3281585.01,USD,3281585.01,48,48041100,KRAFT LINER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,525054,0,1148555,525054,0,0,0,0,0,0,0,0
2023,2023-08,23MBAEX305074574,1,1,Settled,05:45.0,EX3,EX312,243.0,83733.75,KES,83733.75,48,48194000,CARBON FOOT PRINT PAPER SACKS VALVE TYPE 2PLIES 80GSM/1INNER PLY 97GSM; 50; 11; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,27,27,0,0,0,0,0,0,0,0,27,0
2023,2023-08,23EMKIM400915848,1,1,Removed,29:54.0,IM4,IM491,12688.0,1715159.98,USD,2006743.63,48,48041100,KRAFTLINER; 1; 5756.2;,SE,Sweden,KE,Kenya,EMK,ICD,203092,0,344856,157649,0,0,24633,14780,0,0,6030,0
2023,2023-09,23NBOEX110187864,1,1,Settled,11:10.0,EX1,EX112,13156.0,3062863.96,USD,3062863.96,48,48194000,PRN BAGS; PRN BAGS; NA; BE; 1; 943; NA; PAPER BAG; 1; 943; ,KE,Kenya,US,United States,NBO,NEX,1640,1640,0,0,0,0,0,0,0,0,1640,0
2023,2023-09,23MBAEX305383203,1,1,Settled,03:02.0,EX3,EX312,238.0,83733.0,KES,83733.0,48,48194000,CARBON FOOT PRINT PAPER SACKS VALVE TYPE 2PLIES 80GSM/1INNER PLY 97GSM; 50; 10; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,27,27,0,0,0,0,0,0,0,0,27,0
2023,2023-09,23MBAEX305711671,1,1,Settled,38:42.0,EX3,EX312,314.65,84684.8,KES,84684.8,48,48194000,4 PLY PAPER SACKS; 1; 512; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,35,35,0,0,0,0,0,0,0,0,35,0
2023,2023-10,23CTSIM400037424,1,3,Settled,25:50.0,IM4,IM400,24980.0,13854889.54,USD,17197652.62,72,72139110,"WIRE ROD IN COILS, SAE 1008, SIZE-5.5M; 1; ",EG,Egypt,KE,Kenya,CTS,CTS,726608,2751630,743346,310019,0,0,48441,29065,0,0,0,0
2023,2023-10,23MBAEX305795579,1,1,Settled,21:44.0,EX3,EX312,295.0,78397.8,USD,78397.8,48,48194000,PAPER SACKS; 0; 14; ,LK,Sri Lanka,KZ,Kazakstan,MBA,MEX,34,34,0,0,0,0,0,0,0,0,34,0
2023,2023-09,23MBAEX305750550,1,1,Settled,00:06.0,EX3,EX312,239.0,84002.0,KES,84002.0,48,48194000,CARBON FOOT PRINT PAPER SACKS VALVE TYPE 2PLIES 80GSM/1INNER PLY 97GSM; 50; 10; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,27,27,0,0,0,0,0,0,0,0,27,0
2023,2023-09,23MBAEX305739440,1,1,Settled,29:15.0,EX3,EX312,238.0,83567.0,KES,83567.0,48,48194000,CARBON FOOT PRINT PAPER SACKS VALVE TYPE 2PLIES 80GSM/1INNER PLY 97GSM; 50; 10; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,27,27,0,0,0,0,0,0,0,0,27,0
2023,2023-10,23MBAEX306031051,1,1,Settled,11:20.0,EX3,EX312,254.0,77965.02,USD,77965.02,48,48194000,PAPER SACKS; 0; 510; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,29,29,0,0,0,0,0,0,0,0,29,0
2023,2023-10,23MBAIM705958195,1,1,Settled,14:14.0,IM7,IM700,45464.0,16518956.05,EUR,18198758.86,48,48043900,BLEACHED PRIME WHITE KRAFT PAPER SUB 73 GSM IN REELS; 1; ,FI,Finland,KE,Kenya,MBA,CNT,24068,24068,3120205,1925613,0,0,0,0,0,0,24068,0
2023,2023-10,23NBOIMC12130172,1,1,Settled,06:51.0,IMC,IM960,58.0,8948.12,INR,9082.34,48,48191000,PACKAGING BOXES; PACKAGING BOXES; 90; 3;,IN,India,KE,Kenya,NBO,KAH,9313,2453,3179,2453,3066,0,228,137,0,0,0,250
2023,2023-10,23NMAIM400570344,1,1,Removed,51:16.0,IM4,IM404,27466.0,3760725.06,USD,3760725.06,48,48041100,KRAFT LINER PAPER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,601717,0,1316254,601717,0,0,0,0,0,0,0,0
2023,2023-11,23NMAIM400602073,1,1,Removed,53:58.0,IM4,IM404,28568.0,3944771.71,USD,3944771.71,48,48041100,KRAFT LINER PAPER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,631164,0,1380671,631164,0,0,0,0,0,0,0,0
2023,2023-11,23MBAEX306881552,1,1,Settled,42:48.0,EX3,EX312,209.0,77280.0,KES,77280.0,48,48194000,CARBON FOOT PRINT PAPER SACKS VALVE TYPE 2PLIES 80GSM/1INNER PLY 97GSM; 50; 9; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,24,24,0,0,0,0,0,0,0,0,24,0
2023,2023-07,23MBAEX303747337,1,1,Settled,29:40.0,EX3,EX312,288.0,94154.0,KES,94154.0,48,48194000,CARBON FOOT PRINT PAPER SACKS VALVE TYPE 2PLIES 80GSM/1INNER PLY 97GSM; 50; 10; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,31,31,0,0,0,0,0,0,0,0,31,0
2023,2023-07,23MBAEX303808210,1,1,Settled,42:59.0,EX3,EX312,240.0,78462.0,KES,78462.0,48,48194000,CARBON FOOT PRINT PAPER SACKS VALVE TYPE 2PLIES 80GSM/1INNER PLY 97GSM; 50; 10; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,26,26,0,0,0,0,0,0,0,0,26,0
2023,2023-07,23MBAEX303946067,1,1,Settled,36:34.0,EX3,EX312,178.0,58111.0,KES,58111.0,48,48194000,CARBON FOOT PRINT PAPER SACKS VALVE TYPE 2PLIES 80GSM/1INNER PLY 97GSM; 50; 10; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,19,19,0,0,0,0,0,0,0,0,19,0
2023,2023-07,23NBOIM408394488,1,1,Settled,28:24.0,IM4,IM463,7626.0,853120.62,KES,853120.62,72,72139110,DRS WASTE; ,KE,Kenya,KE,Kenya,NBO,NBI,388434,0,217185,171249,0,0,0,0,0,0,0,0
2023,2023-07,23MBAIM404332862,1,4,Settled,30:12.0,IM4,IM400,1200.0,5217999.28,USD,5509897.31,72,72172000,GALVANIZED WIRE; 3000; 1; ,CN,China,KE,Kenya,MBA,CNT,164063,6912,94755,58478,0,0,6769,4061,0,0,0,0
2023,2023-07,23SCDIM400039972,1,2,Removed,55:39.0,IM4,IM491,5683.0,1275756.69,USD,1474938.92,48,48051100,SEMI CHEMICAL FLUTING 140SF/137; 1; 4178.41; ,ZA,South Africa,KE,Kenya,SCD,SCD,136696,235991,239215,109356,0,0,17087,10253,0,0,0,0
2023,2023-07,23SCDIM400042448,1,4,Removed,46:07.0,IM4,IM491,2425.0,5347999.49,USD,6285586.04,48,48041100,KRAFT LINER 135K/127; 1; 1272.18; ,US,United States,KE,Kenya,SCD,SCD,42971,17840,75197,34376,0,0,5372,3223,0,0,0,0
2023,2023-08,23MBAIM404512003,1,1,Settled,45:59.0,IM4,IM400,49314.0,9528148.45,EUR,10221054.51,48,48043900,ADVANTAGE SMOOTH WHITE STRONG PAPER 70GSM; 1;,CZ,Czech Republic,KE,Kenya,MBA,CCF,6206292,0,3577370,2207748,0,0,255527,153316,0,0,12331,0
2023,2023-08,23MBAIM404515403,1,1,Settled,47:56.0,IM4,IM400,49839.0,8817311.6,EUR,9547014.58,48,48043900,ADVANTAGE SMOOTH WHITE STRONG PAPER 120GSM; 1;,SE,Sweden,KE,Kenya,MBA,CCF,5797956,0,3341456,2062156,0,0,238676,143206,0,0,12462,0
2023,2023-08,23EMKIM400840455,1,1,Settled,03:23.0,IM4,IM400,48600.0,9063383.94,EUR,9890333.58,48,48043900,AXELLO SWAN WHITE KRAFT BLEACHED PAPER SUB 75 GSM; 1;,FI,Finland,KE,Kenya,EMK,ICD,6005656,0,3461617,2136313,0,0,247259,148356,0,0,12111,0
2023,2023-08,23SCDIM400044645,1,3,Removed,37:33.0,IM4,IM491,420.0,972977.48,USD,1133904.76,48,48041100,KRAFT LINER 135K/177; 1; 242.08; ,US,United States,KE,Kenya,SCD,SCD,8351,28349,14612,6680,0,0,1044,627,0,0,0,0
2023,2023-08,23MBAEX304534390,1,1,Settled,12:57.0,EX3,EX312,129.5,37258.0,KES,37258.0,48,48194000,PAPER SACKS; 1; 250; ,IN,India,AF,Afghanistan,MBA,MEX,15,15,0,0,0,0,0,0,0,0,15,0
2023,2023-08,23EMKIM400922528,1,4,Settled,49:23.0,IM4,IM400,870.0,1612514.59,USD,1888891.73,48,48041100,KRAFT LINER 125K/148; 1;,US,United States,KE,Kenya,EMK,ICD,67688,5406,39093,24126,0,0,2793,1676,0,0,0,0
2023,2023-08,23MBAIM405045294,1,6,Removed,59:58.0,IM4,IM490,20.0,650061.21,USD,711121.45,48,48194000,L10 x W3 x H14 Inches; Dinesh; Paper Bags (Carry Bags); Natural Craft; 3000; 1; 1; 753; ,IN,India,KE,Kenya,MBA,FFK,4769,10671,41086,18783,0,0,2935,1761,0,0,73,0
2023,2023-08,23MBAIM405060775,2,2,Settled,35:16.0,IM4,IM400,103520.0,25695859.79,USD,29009260.5,72,72139110,PRIME NON-ALLOY HOT ROLLED STEEL WIRE RODS AISI(SAE) 1065 5.5MM; 0; ,EG,Egypt,KE,Kenya,MBA,CCF,2103131,4641483,3001532,1682504,0,0,262892,157735,0,0,0,0
2023,2023-09,23NMAIM400478023,1,1,Removed,11:01.0,IM4,IM404,28492.0,3789828.56,USD,3789828.56,48,48041100,KRAFT LINER PAPER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,606373,0,1326440,606373,0,0,0,0,0,0,0,0
2023,2023-09,23MBAEX305280835,1,1,Settled,25:38.0,EX3,EX312,254.0,76299.01,USD,76299.01,48,48194000,PAPER SACKS; 0; 510; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,29,29,0,0,0,0,0,0,0,0,29,0
2023,2023-09,23EMKIM401039245,1,1,Removed,22:32.0,IM4,IM491,22316.0,2710655.12,USD,2951325.24,48,48042100,SEMI EXTENSIBLE SACK KRAFT; 1; 18382.82; ,PL,Poland,KE,Kenya,EMK,ICD,891159,0,1032964,472213,0,0,73784,44270,0,0,5759,0
2023,2023-09,23MBAEX305575922,1,1,Settled,20:33.0,EX3,EX312,235.0,69920.5,USD,69920.5,48,48194000,PAPER SACKS; 0; 0; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,29,29,0,0,0,0,0,0,0,0,29,0
2023,2023-09,23EMKIM400994793,1,2,Removed,34:50.0,IM4,IM492,22950.0,5613502.98,USD,5712241.85,48,48191000,N; PAPER BOX CARTON FOR SANITARY PADS; 1; 3534; 1; 30753; ,CN,China,KE,Kenya,EMK,ICD,2243858,1097131,1602755,915860,1144825,0,114483,68690,0,0,0,0
2023,2023-09,23MBAEX305517422,1,1,Settled,30:32.0,EX3,EX312,2265.6,467262.81,USD,467262.81,48,48191000,NA; 178000; 0; 118; ,CN,China,ER,Eritrea,MBA,MEX,250,250,0,0,0,0,0,0,0,0,250,0
2023,2023-10,23MBAEX305899364,1,1,Settled,02:26.0,EX3,EX312,259.0,74576.0,KES,74576.0,48,48194000,PAPER SACKS; 1; 500; ,IN,India,TR,Turkey,MBA,MEX,31,31,0,0,0,0,0,0,0,0,31,0
2023,2023-10,23NMAIM400550952,1,1,Removed,52:10.0,IM4,IM404,29294.0,3981584.19,USD,3981584.19,48,48041100,KRAFT LINER PAPER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,637054,0,1393555,637054,0,0,0,0,0,0,0,0
2023,2023-10,23EMKIM401079766,1,5,Removed,39:58.0,IM4,IM490,25.0,2339777.27,USD,2414429.59,48,48191000,2; H; PRE - PRINTED CARTONS FOR MEDICINES - WIMAL PLUS LS 250/12.5 MG CARTON; 4; 0; 84;,IN,India,KE,Kenya,EMK,ICD,3173,0,4442,2539,3173,0,318,191,0,0,0,0
2023,2023-10,23MBAEX306040608,1,1,Settled,18:05.0,EX3,EX312,254.0,78197.77,USD,78197.77,48,48194000,PAPER SACKS; 0; 510; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,29,29,0,0,0,0,0,0,0,0,29,0
2023,2023-11,23EMKIM401186407,1,3,Removed,26:28.0,IM4,IM490,349.806,513320.01,USD,530143.21,48,48191000,H; PRE - PRINTED CARTONS FOR MEDICINES - MAGSIM 180 ML; 2200; 28; 0; 974.6;,IN,India,KE,Kenya,EMK,ICD,37728,0,52819,30183,37728,0,3773,2264,0,0,0,0
2023,2023-10,23MBAEX306343380,1,1,Settled,33:52.0,EX3,EX312,240.0,88453.0,KES,88453.0,48,48194000,CARBON FOOT PRINT PAPER SACKS VALVE TYPE 2PLIES 80GSM/1INNER PLY 97GSM; 50; 10; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,28,28,0,0,0,0,0,0,0,0,28,0
2023,2023-10,23NMAIM400577370,1,1,Removed,31:30.0,IM4,IM404,29185.0,3996093.01,USD,3996093.01,48,48041100,KRAFT LINER PAPER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,639375,0,1398633,639375,0,0,0,0,0,0,0,0
2023,2023-11,23NBOIMC13046231,1,2,Settled,26:47.0,IMC,IM960,1.0,22428.55,USD,22764.56,48,48191000,BOXES; BOXES; 12; 1; ,BE,Belgium,KE,Kenya,NBO,DHL,817,250,286,221,276,0,21,13,0,0,0,0
2023,2023-11,23MBAEX306535735,1,1,Settled,55:44.0,EX3,EX312,242.0,89360.0,KES,89360.0,48,48194000,CARBON FOOT PRINT PAPER SACKS VALVE TYPE 2PLIES 80GSM/1INNER PLY 97GSM; 50; 10; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,28,28,0,0,0,0,0,0,0,0,28,0
2023,2023-11,23NBOIM412910911,1,2,Settled,18:52.0,IM4,IM400,0.08,402141.95,USD,408174.07,25,25232900,"CRM/BND; OPC,PPC,PSC AND COMPOSITE CEMENT FOR CHEMICAL ANALYSIS - 4 SETS; SX; 1; 0; ",IN,India,KE,Kenya,NBO,KAH,127342,250,58444,39675,22543,0,4175,2505,0,0,0,0
2023,2023-11,23MBAIM406929217,1,2,Settled,06:41.0,IM4,IM400,1560.0,2531502.72,USD,2699698.44,48,48191000,N; PACKAGE BOX; 20; 138; 1; ,CN,China,KE,Kenya,MBA,RLC,136149,549641,47771,36852,46065,0,3413,2048,0,0,0,0
2023,2023-11,23MBAEX306849576,1,1,Settled,09:55.0,EX3,EX312,255.0,79971.41,USD,79971.41,48,48194000,PAPER SACKS; 0; 510; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,30,30,0,0,0,0,0,0,0,0,30,0
2023,2023-11,23NBOIM413431020,1,2,Removed,53:42.0,IM4,IM490,100.0,677949.75,GBP,688118.53,48,48191000,H; BM BIOPACK 2 COMB.PACKAGING 4G/CLASS 6.2GB/2815; 100; 1; 0; 1568.7; ,GB,United Kingdom,KE,Kenya,NBO,CSC,0,250,106883,48861,76345,0,7635,4581,0,0,0,0
2023,2023-11,23NBOIM413319110,1,1,Settled,57:49.0,IM4,IM400,439.0,402108.71,ZAR,408140.34,48,48191000,EXPRESS BOX 5; EXPRESS BOX 5; 300; 10; 1; ,ZA,South Africa,KE,Kenya,NBO,DHL,70242,137750,24558,18945,23681,0,1755,1053,0,0,0,250
2023,2023-11,23MBAEX307026455,1,1,Settled,43:02.0,EX3,EX312,241.0,88937.0,KES,88937.0,48,48194000,CARBON FOOT PRINT PAPER SACKS VALVE TYPE 2PLIES 80GSM/1INNER PLY 97GSM; 50; 10; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,28,28,0,0,0,0,0,0,0,0,28,0
2023,2023-07,23NMAIM400357098,1,1,Removed,56:06.0,IM4,IM404,29091.0,3747571.45,USD,3747571.45,48,48041100,KRAFT LINER PAPER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,599612,0,1311651,599612,0,0,0,0,0,0,0,0
2023,2023-07,23ATNIM400118557,1,2,Settled,34:58.0,IM4,IM400,2000.0,4181415.66,USD,4752562.17,72,72172000,IRON WIRE; 2000; 0; ,CN,China,KE,Kenya,ATN,AT2,163365,973367,94352,58229,0,0,6740,4044,0,0,0,0
2023,2023-07,23NBOIMC07828322,1,2,Settled,47:14.0,IMC,IM960,10.0,23721.6,ZAR,24076.61,48,48191000,STACKER BOXES CARDBOARD; STACKER BOXES CARDBOARD; 4; 2; ,ZA,South Africa,KE,Kenya,NBO,DHL,9010,250,3161,2439,3048,0,226,136,0,0,0,0
2023,2023-07,23EMKIM400808021,1,1,Settled,29:19.0,IM4,IM400,36009.6,5283016.62,USD,5860628.51,48,48191000,"N; Chapa Mandashi 100gm Inner Packets (Empty packs) - 4,000,000 Pcs; 1000; 1000; 1;",EG,Egypt,KE,Kenya,EMK,ICD,2881057,1465158,2051220,1172126,1465158,0,146516,87910,0,0,9347,0
2023,2023-07,23MBAEX304250478,1,1,Settled,27:34.0,EX3,EX312,264.0,92644.0,KES,92644.0,48,48194000,CARBON FOOT PRINT PAPER SACKS VALVE TYPE 2PLIES 80GSM/1INNER PLY 97GSM; 50; 11; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,29,29,0,0,0,0,0,0,0,0,29,0
2023,2023-07,23EMKIM400787859,1,1,Removed,06:23.0,IM4,IM491,6020.0,591167.23,USD,681427.56,48,48041100,KRAFT LINER 140K/132; 1; 4178.38;,PL,Poland,KE,Kenya,EMK,ICD,137778,0,238500,109029,0,0,17036,10222,0,0,1491,0
2023,2023-07,23EMKIM400815960,1,1,Settled,37:47.0,IM4,IM400,119902.0,8024637.55,USD,9769139.64,48,48041100,KRAFTLINER; 1; ,BR,Brazil,KE,Kenya,EMK,ICD,5949980,0,3419199,2110135,0,0,244229,146538,0,0,29879,0
2023,2023-07,23MBAEX104092435,1,1,Settled,23:42.0,EX1,EX112,380000.0,4193538.3,USD,4193538.3,25,25232900,POWERMAX; CEMENT; BG; 7600; ,KE,Kenya,TZ,Tanzania,MBA,MEX,13441,13441,0,0,0,0,0,0,0,0,13441,0
2023,2023-08,23MBAEX304801981,1,1,Settled,21:33.0,EX3,EX312,239.0,84002.0,KES,84002.0,48,48194000,CARBON FOOT PRINT PAPER SACKS VALVE TYPE 2PLIES 80GSM/1INNER PLY 97GSM; 50; 10; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,26,26,0,0,0,0,0,0,0,0,26,0
2023,2023-08,23MBAEX304602531,1,1,Settled,52:50.0,EX3,EX312,221.8,60005.27,USD,60005.27,48,48194000,PAPER SACKS; PAPER SACKS; 40; 10;,LK,Sri Lanka,AE,United Arab Emirates,MBA,MEX,24,24,0,0,0,0,0,0,0,0,24,0
2023,2023-08,23NBOIM409171326,1,1,Settled,16:12.0,IM4,IM462,41175.2,411752.0,KES,411752.0,48,48042100,SACK KRAFT PAPER; ,KE,Kenya,KE,Kenya,NBO,NBI,233053,0,144114,88939,0,0,0,0,0,0,0,0
2023,2023-08,23MBAIM404696921,1,4,Settled,18:04.0,IM4,IM400,407.41,3279724.4,USD,3489175.73,48,48191000,OK; COLOUR CORRUGATED BOX FOR PACKING BOWL; 25; 27; 0;,IN,India,KE,Kenya,MBA,POR,101565,4725,35636,27491,34364,0,2546,1528,0,0,0,0
2023,2023-08,23MBAIM705006874,1,1,Settled,21:51.0,IM7,IM700,23839.0,4417791.35,EUR,4821484.58,48,48043900,WHITE KRAFT PAPER) (BLEACHED KRAFT) 85G/M2 SIZE 1265MM; 1; ,FI,Finland,KE,Kenya,MBA,CNT,6049,6049,1687520,1041441,0,0,0,0,0,0,6049,0
2023,2023-09,23MBAEX305276645,1,1,Settled,11:45.0,EX3,EX312,238.0,83733.0,KES,83733.0,48,48194000,CARBON FOOT PRINT PAPER SACKS VALVE TYPE 2PLIES 80GSM/1INNER PLY 97GSM; 50; 10; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,27,27,0,0,0,0,0,0,0,0,27,0
2023,2023-09,23MBAEX305280637,1,1,Settled,21:09.0,EX3,EX312,254.0,76299.01,USD,76299.01,48,48194000,PAPER SACKS; 0; 510; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,29,29,0,0,0,0,0,0,0,0,29,0
2023,2023-09,23EMKIM400970774,1,1,Settled,26:47.0,IM4,IM400,7197.0,7929892.86,USD,10112794.71,48,48041100,KRAFT LINER 125K/160; 1;,US,United States,KE,Kenya,EMK,ICD,516955,0,241934,149308,0,0,17281,10369,0,0,28939,0
2023,2023-09,23NMAIM400497800,1,1,Removed,41:36.0,IM4,IM404,28872.0,3854411.5,USD,3854411.5,48,48041100,KRAFT LINER PAPER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,616706,0,1349045,616706,0,0,0,0,0,0,0,0
2023,2023-10,23EMKIM401090272,1,5,Removed,15:36.0,IM4,IM490,1583.79,4309165.04,INR,4642518.6,48,48191000,H; ELYCORT 15GM CR CTN; 3000; 93; 1; 409572; ,IN,India,KE,Kenya,EMK,ICD,199856,0,279799,159885,199856,0,19986,11992,0,0,0,0
2023,2023-10,23THKIM400088912,1,1,Settled,22:05.0,IM4,IM410,23974.0,7556048.53,KES,7556048.53,48,48043900,AXELLO TOUCH WHITE K (BLEACHED KRAFT PAPER) 110 G/M3; ,SE,Sweden,KE,Kenya,THK,TKA,2736606,0,1580547,975424,0,0,112897,67738,0,0,0,0
2023,2023-09,23MBAEX305739100,1,1,Settled,35:41.0,EX3,EX312,239.0,84002.0,KES,84002.0,48,48194000,CARBON FOOT PRINT PAPER SACKS VALVE TYPE 2PLIES 80GSM/1INNER PLY 97GSM; 50; 10; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,27,27,0,0,0,0,0,0,0,0,27,0
2023,2023-09,23NBOIMC10934513,1,1,Settled,00:46.0,IMC,IM960,3.0,101287.45,USD,102806.75,48,48193000,PAPER BAG LARGE; 25; 4; ,SE,Sweden,KE,Kenya,NBO,DHL,1590,0,773,477,0,0,56,34,0,0,0,250
2023,2023-09,23NBOIM410893280,1,1,Removed,15:40.0,IM4,IM422,53750.0,3499692.62,KES,4374615.79,48,48041100,KRAFT PAPER SUBSTANCE 200 - 215 GSM; 2000000; ,IN,India,KE,Kenya,NBO,NBF,1312387,0,1531116,699939,0,0,109366,65620,0,0,0,0
2023,2023-09,23MBAEX305750310,1,1,Settled,22:10.0,EX3,EX312,242.0,84004.0,KES,84004.0,48,48194000,CARBON FOOT PRINT PAPER SACKS VALVE TYPE 2PLIES 80GSM/1INNER PLY 97GSM; 50; 11; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,27,27,0,0,0,0,0,0,0,0,27,0
2023,2023-10,23THKIM400092002,1,1,Settled,20:49.0,IM4,IM410,23839.0,4805462.0,KES,4805462.0,48,48043900,AXELLO SWAN (WHITE KRAFT PAPER)(BLEACHED KRAFT)85G/M2 SZ1265MM; ,FI,Finland,KE,Kenya,THK,TKA,2912111,0,1681912,1037980,0,0,120137,72082,0,0,0,0
2023,2023-10,23MBAEX306205270,1,1,Settled,19:50.0,EX3,EX312,6817.5,2209352.15,USD,2209352.15,48,48194000,MULTIWALL PAPER SACKS; 270; 270;,LK,Sri Lanka,TR,Turkey,MBA,MEX,795,795,0,0,0,0,0,0,0,0,795,0
2023,2023-11,23MBAEX306415223,1,1,Settled,11:05.0,EX3,EX312,255.0,33853.91,USD,33853.91,48,48194000,PAPER SACKS; 0; 510; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,29,29,0,0,0,0,0,0,0,0,29,0
2023,2023-11,23THKIM400099098,1,1,Settled,29:53.0,IM4,IM410,23954.0,5019596.0,KES,5019596.0,48,48043900,ADVANTAGE SMOOTH WHITE STRONG PAPER 80GSM; ,CZ,Czech Republic,KE,Kenya,THK,TKA,3041876,0,1756859,1084233,0,0,125490,75294,0,0,0,0
2023,2023-11,23MBAIM406467856,1,1,Settled,22:01.0,IM4,IM400,94328.0,17308307.47,EUR,19038970.94,48,48043900,AXELLO SWAN (WHITE KRAFT PAPER) 70/80GSM; 1; ,FI,Finland,KE,Kenya,MBA,CCF,11562456,0,6663640,4112418,0,0,475975,285585,0,0,24838,0
2023,2023-11,23MBAEX306528731,1,1,Settled,41:46.0,EX3,EX312,252.0,59858.89,USD,59858.89,48,48194000,PAPER SACKS; PAPER SACKS; 0; 12; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,29,29,0,0,0,0,0,0,0,0,29,0
