YEAR,MONTH,ENTRY_NUMBER,VERSION,ITEM_NUM,ENTRYSTATUS,REG_DATE,REGIME,CPC,QUANTITY,FOB_VALUE,CURRENCY,ENTRY_CUSTOM_VALUE,HS_CHAPTER,HSCODE,GOOD_DESCRIPTION,ORIGIN_COUNTRY_CODE,ORIGIN_COUNTRY_NAME,COUNTRY_OF_DESTINATION,COD_NAME,STATION,PLACE_OF_DISCHARGE,TOTAL_TAX_PAYABLE,TOTAL_TAX_PAID,IMPORT_DUTY,IMPORT_VAT,EXCISE,EXPORT_DUTY,IDF,RDL,RML,PRL,MSS,OTHER_TAX
2022,2022-01,22EMKIM400044396,1,6,Settled,24:30.0,IM4,IM400,3033.36,10487731.76,EUR,11984353.77,48,48115990,SH PICK N PEEL PASSIONTBA EDGE 250ML[LIQUID PACKAGING MATERIAL]; 0;,PK,Pakistan,KE,Kenya,EMK,ICD,468767,179768,153192,269617,0,0,22979,22979,0,0,0,0
2022,2022-01,22NBOIM400934249,1,1,Settled,00:24.0,IM4,IM400,432.0,85213.2,USD,86491.4,48,48191000,N; EMPTY CARDBOARD PACKING MATERIAL; 123; 1; 0; ,ZA,South Africa,KE,Kenya,NBO,ACH,43930,0,21623,17299,0,0,3028,1730,0,0,0,250
2022,2022-02,22EMKIM400186090,1,3,Removed,21:18.0,IM4,IM492,19298.8,8097911.3,USD,9122811.83,48,48191000,GOOD; PAPER BOX CARTON FOR SANITARY PADS; 59195; 59195; 1; 19298.8; ,CN,China,KE,Kenya,EMK,ICD,470387,136845,603059,385958,0,0,36184,48245,0,0,0,0
2022,2022-01,22EMKIM400141816,1,1,Settled,45:20.0,IM4,IM400,95788.0,10586676.95,EUR,12033028.71,48,48043900,"BLEACHED KRAFT PAPER 1268MM,BK GRUVON; 0; ",SE,Sweden,KE,Kenya,EMK,ICD,3701673,0,1203303,2117814,0,0,180496,180496,0,0,19564,0
2022,2022-01,22MBAIM400192067,1,1,Settled,14:33.0,IM4,IM400,21663.0,2552002.25,EUR,2841495.65,48,48043900,120; AXELLO TOUGH WHITE(WHITE KRAFT PAPER); 120; 1; ,SE,Sweden,KE,Kenya,MBA,CCF,873797,0,284150,500104,0,0,42623,42623,0,0,4297,0
2022,2022-01,22EMKIM400157291,1,2,Settled,17:18.0,IM4,IM400,5000.0,4423376.46,USD,5004794.98,48,48041100,BROWN KRAFTLINER BOARD IN REELSâ 125G 1050 MM; 1; ,ES,Spain,KE,Kenya,EMK,ICD,260433,1000963,135642,108513,0,0,8139,8139,0,0,0,0
2022,2022-01,22CTSIM400000959,1,6,Settled,09:46.0,IM4,IM400,1200.0,1763268.51,USD,2273183.55,48,48191000,NA; 21; 1; PACKING BOX; 15; ,CN,China,KE,Kenya,CTS,CTS,46572,45470,23055,18444,0,0,3228,1845,0,0,0,0
2022,2022-02,22MBAIM400633312,1,5,Settled,51:32.0,IM4,IM400,500.0,2537749.06,EUR,2744894.02,48,48193000,BAGS- 500X88 PE SEAL; 1; 2500; 1; ,NL,Netherlands,KE,Kenya,MBA,MSA,70208,6076,34756,27805,0,0,4866,2781,0,0,0,0
2022,2022-03,22EMKIM400330126,1,2,Removed,52:42.0,IM4,IM491,4346.0,6260119.0,USD,6883962.69,48,48041100,TOP KRAFTLINER 125KT/101.5; 1; 3585.45;,ES,Spain,KE,Kenya,EMK,ICD,85397,1101439,112364,71913,0,0,6742,6742,0,0,0,0
2022,2022-03,22NMAIM400067025,1,1,Settled,53:27.0,IM4,IM400,27889.0,3224787.89,USD,3224787.89,48,48041100,KRAFT LINER PAPER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,515967,0,806197,515967,0,0,112868,64496,0,0,0,0
2022,2022-03,22NBOIM402604349,1,2,Settled,08:19.0,IM4,IM400,0.7,19179.78,JPY,19467.47,48,48194000,PAPER BAGS; 67; 67; 0; ,JP,Japan,KE,Kenya,NBO,TCC,316,250,156,125,0,0,22,13,0,0,0,0
2022,2022-03,22MBAIM700982793,1,1,Settled,16:59.0,IM7,IM751,900.0,421233.89,USD,482833.92,48,48191000,N/A; PRINTED CORRUGATEDS LIDL KNIGHTSBRIDGE TRAYS; 5000; 100; 1; ,LK,Sri Lanka,KE,Kenya,MBA,MSA,280,280,85866,68693,0,0,0,0,0,0,280,0
2022,2022-03,22MBAIM401020164,1,1,Settled,28:41.0,IM4,IM400,47245000.0,205528176.9,USD,290190530.7,25,25231000,"CEMENT CLINKER IN BULK - 47,245,000 KGS; VR; 1; 0; ",AE,United Arab Emirates,KE,Kenya,MBA,MCD,91502622,0,29019054,51073534,0,0,4352858,4352858,0,0,2704318,0
2022,2022-04,22NMAIM400190963,1,1,Settled,40:55.0,IM4,IM400,29276.0,3816130.0,USD,3816130.0,48,48042100,SACK KRAFT PAPER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,610581,0,954033,610581,0,0,133565,76323,0,0,0,0
2022,2022-04,22MBAEX101354760,1,1,Settled,29:02.0,EX1,EX112,12000.0,99695.41,USD,99695.41,25,25232900,POWERMAX; CEMENT; BG; 10000; ,KE,Kenya,TZ,Tanzania,MBA,MEX,347,347,0,0,0,0,0,0,0,0,347,0
2022,2022-04,22MBAEX301360570,1,1,Settled,41:35.0,EX3,EX312,236.0,63365.0,KES,63365.0,48,48194000,PAPER SACKS; 1; 10; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,21,21,0,0,0,0,0,0,0,0,21,0
2022,2022-04,22EMKIM400523930,1,1,Pending Removal,57:57.0,IM4,IM400,4.0,346.3,USD,462.35,48,48041100,"KRAFT LINER (125,150 GSM); 1;",RU,Russian Federation,KE,Kenya,EMK,ICD,224,0,116,93,0,0,7,7,0,0,1,0
2022,2022-04,22MBAIM401308191,1,1,Settled,20:22.0,IM4,IM400,2001560.0,156126537.9,USD,167813855.8,72,72071100,Non alloy steel billets 100mmx100mmx6000mm; 2001560; 1;,IN,India,KE,Kenya,MBA,MSA,32000112,0,0,26850217,0,0,2517208,2517208,0,0,115479,0
2022,2022-04,22EMKIM700607570,1,1,Settled,11:02.0,IM7,IM700,66391.0,7150596.78,USD,8264286.49,48,48041100,KRAFT LINER BOARD ''FIBREFORCE'' IN ROLLS SUBS 125/161GSM; 1;,US,United States,KE,Kenya,EMK,ICD,13443,13443,2066072,1652858,0,0,0,0,0,0,13443,0
2022,2022-04,22EMKIM400614104,1,1,Settled,38:30.0,IM4,IM400,46935.0,11095782.27,USD,12494300.8,48,48051100,SEMI CHEMICAL FLUTING AVANTFLUTE SC OD127CM CORE4INCH 120GSM 2040WIDTH; 1; ,FI,Finland,KE,Kenya,EMK,ICD,1894138,0,612521,1078037,0,0,91879,91879,0,0,19822,0
2022,2022-05,22NMAIM400279350,1,1,Settled,59:17.0,IM4,IM400,28000.0,147149.47,USD,147149.47,25,25231000,CEMENT CLINKER; RO; 1; 1;,TZ,Tanzania,KE,Kenya,NMA,NMA,23544,0,14715,23544,0,0,5151,2943,0,0,0,0
2022,2022-05,22EMKIM400666292,2,1,Pending Removal,03:10.0,IM4,IM400,117797.0,8745604.0,USD,12196257.31,48,48041100,"BROWN KRAFTLINER IN REELS 130GSM 965,1015,1050,1100,1150,1200,1250,1300,1350MM; 1200,1250,1300,1350,1450,1525,1640,1700MM; 1; ",MY,Malaysia,KE,Kenya,EMK,ICD,5878119,0,3049065,2439252,0,0,182944,182944,0,0,30747,0
2022,2022-05,22MBAEX301906683,1,1,Settled,09:33.0,EX3,EX312,236.0,63365.0,KES,63365.0,48,48194000,PAPER SACKS; 1; 10; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,21,21,0,0,0,0,0,0,0,0,51,0
2022,2022-06,22EMKIM400783618,1,6,Pending Removal,56:03.0,IM4,IM400,5581.818,9968473.11,EUR,10958171.56,48,48115990,0; LIQUID PACKAGING MATERIAL- SH PICK N PEEL MANGO JUICE TBA 250ML EDGE;,PK,Pakistan,KE,Kenya,EMK,ICD,809343,164375,264491,465504,0,0,39674,39674,0,0,339,0
2022,2022-06,22MBAIM702445809,1,1,Settled,07:32.0,IM7,IM700,2755650.0,219715129.2,USD,236347450.0,72,72071100,"STEEL BILLETS - NON ALLOY GRADE 3SP, SIZE 100MM X 100MM X 6000MM - 5828 PIECES; 2755650; 0;",IN,India,KE,Kenya,MBA,MCD,161794,161794,0,37815592,0,0,0,0,0,0,161794,0
2022,2022-01,22EMKIM400019777,1,1,Settled,38:16.0,IM4,IM400,19149.0,2024927.11,USD,2395454.46,48,48041100,NATURAL KRAFTLINER LINER PAPER SUB 170 GSM; 1; ,FI,Finland,KE,Kenya,EMK,ICD,1153614,0,598864,479091,0,0,35932,35932,0,0,3795,0
2022,2022-01,22EMKIM700044483,1,1,Settled,32:15.0,IM7,IM700,71818.0,7238153.5,USD,8485131.67,48,48042100,UNBLEACHED SACK KRAFT SUBS 80G; 0;,RU,Russian Federation,KE,Kenya,EMK,ICD,14361,14361,2121283,1697027,0,0,0,0,0,0,14361,0
2022,2022-01,22EMKIM400141444,1,2,Settled,48:30.0,IM4,IM400,2610.23,5178762.85,EUR,5809184.56,48,48115990,DKE-C342-04 SH ORCHID VALLEY APPLE DELIGHT TBA 1LT SQ(LIQUID PACKAGING MATERIAL); 0;,TR,Turkey,KE,Kenya,EMK,ICD,301346,1022422,98479,173323,0,0,14772,14772,0,0,0,0
2022,2022-02,22EMKIM400272931,1,3,Removed,11:38.0,IM4,IM490,2316.25,2503924.9,USD,3065861.06,48,48191000,1; H; CHESTCOF 100ML SUSP CTN; 1600; 125; 22007.98; ,IN,India,KE,Kenya,EMK,ICD,42595,107306,193612,123912,0,0,27106,15489,0,0,0,0
2022,2022-02,22EMKIM400234931,1,1,Removed,46:45.0,IM4,IM491,4716.0,14521572.28,USD,16706813.9,48,48041100,KRAFT LINER 125K/96.5; 1; 4343.09;,SE,Sweden,KE,Kenya,EMK,ICD,135798,0,142369,91117,0,0,8543,8543,0,0,27595,0
2022,2022-02,22EMKIM400240210,1,1,Settled,56:46.0,IM4,IM400,125278.6,51040326.56,EUR,59816428.02,72,72071100,SEMI FINISHED DELTABEAM DR37-400-AE128068-DB121-180 AND DB221-280; 125278.6; 0; ,AE,United Arab Emirates,KE,Kenya,EMK,ICD,9820272,0,0,7284754,0,0,1593540,910595,0,0,31383,0
2022,2022-02,22MBAIM400558051,2,3,Settled,06:28.0,IM4,IM400,386.0,3970760.92,USD,4492198.45,48,48191000,1; PACKING BOX; I; CT; 17; 24; OK; 1; 1; 1; PACKING BOX; 100; 17; 0; ,CN,China,KE,Kenya,MBA,MTS,60522,157230,29961,23969,0,0,4195,2397,0,0,0,0
2022,2022-03,22EMKIM400383250,1,4,Settled,43:33.0,IM4,IM400,1889.0,3623454.84,USD,3878755.14,48,48115990,"PE FILM COATED PAPER OLMO CLASSIC 70/15gsm PEELABLE PAPER -2200MM DIA570MM,76.5;; 1; ",SE,Sweden,KE,Kenya,EMK,ICD,154072,2492,50350,88616,0,0,7553,7553,0,0,0,0
2022,2022-03,22EMKIM400334951,1,1,Removed,11:10.0,IM4,IM491,69751.0,5736583.23,USD,7802563.23,48,48041100,"KRAFT LINER (125,150 GSM); 0; 50355.98;",RU,Russian Federation,KE,Kenya,EMK,ICD,1496526,0,1950641,1248411,0,0,117039,117039,0,0,14037,0
2022,2022-03,22THKIM400014812,1,1,Settled,50:33.0,IM4,IM410,68891.0,8669883.0,KES,8669883.0,48,48043900,AXELLO SWAN WHITE BLEACHED KRAFT PAPER SUBS 85GSM; ,FI,Finland,KE,Kenya,THK,TKA,2652987,0,866989,1525900,0,0,130049,130049,0,0,0,0
2022,2022-03,22THKIM400015496,1,1,Settled,25:57.0,IM4,IM410,10103.0,1328912.0,KES,1328912.0,48,48042100,UNBLEACHED KRAFT PAPER ILLM LITE SUBS 50GSM; ,RU,Russian Federation,KE,Kenya,THK,TKA,637879,0,332228,265783,0,0,19934,19934,0,0,0,0
2022,2022-03,22EMKIM400342786,1,2,Removed,06:37.0,IM4,IM491,5000.0,1835381.25,USD,2168449.32,48,48041100,KRAFT LINER135K/170; 1; 4710.72;,RU,Russian Federation,KE,Kenya,EMK,ICD,119426,346953,157137,100568,0,0,9429,9429,0,0,0,0
2022,2022-03,22EMKIM400287112,1,1,Settled,51:52.0,IM4,IM400,21681.0,4259894.88,EUR,4872533.09,48,48043100,"BROWN KRAFT + PE PEALABLE, REEL WIDTH 195.00CMS; 1; ",IT,Italy,KE,Kenya,EMK,ICD,2343140,0,1218134,974507,0,0,73088,73088,0,0,4323,0
2022,2022-03,22EMKIM400269888,1,1,Removed,07:26.0,IM4,IM491,77190.98,10643094.29,USD,13863024.44,48,48191000,N; DPIN 002 T V1 CARTON TRAY PI KE 5 1 2 inc - 96315 PCS; 1; 1; 1; 13807213;,CR,Costa Rica,KE,Kenya,EMK,ICD,2649365,0,3465757,2218084,0,0,207946,207946,0,0,15389,0
2022,2022-03,22MBAEX300750170,1,1,Settled,52:16.0,EX3,EX312,234.0,61596.0,KES,61596.0,48,48194000,PAPER SACKS; 1; 10; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,21,21,0,0,0,0,0,0,0,0,21,0
2022,2022-04,22EMKIM400498526,1,4,Settled,56:46.0,IM4,IM400,5000.0,3783965.13,USD,4393074.64,48,48041100,KRAFT LINER 135K/150; 1;,US,United States,KE,Kenya,EMK,ICD,292166,8918,152169,121735,0,0,9131,9131,0,0,0,0
2022,2022-03,22EMKIM400449037,1,1,Removed,17:47.0,IM4,IM491,4013.0,3706299.32,USD,4144361.16,48,48041100,KRAFT LINER 135K/101.5; 1; 3799.07;,FI,Finland,KE,Kenya,EMK,ICD,99450,0,121838,77976,0,0,7311,7311,0,0,6852,0
2022,2022-03,22NMAIM400098270,1,1,Settled,40:44.0,IM4,IM400,29322.0,3741280.34,USD,3741280.34,48,48042100,SACK KRAFT PAPER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,598605,0,935321,598605,0,0,130945,74826,0,0,0,0
2022,2022-03,22EMKIM400407237,1,1,Settled,02:36.0,IM4,IM400,14190.0,4962154.66,USD,5915277.37,48,48191000,"GOK-MOH; 39,925pcs Polynor Medical Syringes Incinerating Containers, WHO PIS CODE E12/02; 1; 3992; 1; ",NO,Norway,KE,Kenya,EMK,ICD,2990055,0,1478820,1183056,0,0,207035,118306,0,0,2838,0
2022,2022-03,22MBAIM401000052,1,1,Pending Removal,04:21.0,IM4,IM400,2067266.0,148598689.9,USD,167722581.6,72,72071100,"PRIME PRODUCED STEEL BILLETS,SIZE:130MM X 130MM X 12000MM,GRADE SAE1008; 2067266; 0;",OM,Oman,KE,Kenya,MBA,MSA,31985415,0,0,26835614,0,0,2515839,2515839,0,0,118123,0
2022,2022-03,22MBAIM401140039,1,1,Pending Removal,50:11.0,IM4,IM490,249450.0,20887914.8,USD,22807865.44,72,72139110,"PRIME HOT ROLLED STEEL WIRE RODS (NON ALLOY),GRADE:SAE 1008,SIZE:7.50MM-Part IDF; 0; 198312.75; ",AE,United Arab Emirates,KE,Kenya,MBA,PO2,14317,0,0,3649259,0,0,342118,342118,0,0,14317,0
2022,2022-04,22NBOIM403692082,1,1,Settled,09:52.0,IM4,IM400,70.0,9295.5,ZAR,9434.93,48,48191000,OK; EXPRESS BOXES; 300; 1; 0; ,ZA,South Africa,KE,Kenya,NBO,DHL,5017,0,2359,1888,0,0,331,189,0,0,0,250
2022,2022-04,22NMAIM400177208,1,1,Pending Removal,48:43.0,IM4,IM400,28602.0,3387734.88,USD,3387734.88,48,48041100,KRAFT LINER PAPER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,542038,0,846934,542038,0,0,118571,67755,0,0,0,0
2022,2022-04,22EMKIM400596092,1,5,Removed,21:42.0,IM4,IM490,313.0,1110743.07,USD,1298063.88,48,48191000,H; CARTONS MADEOUT OF CARDBOARD VARNISHED & PRINTED MEDIDERM CREAM 15GM CARTON; 15; 50000; 1; 730; ,IN,India,KE,Kenya,EMK,ICD,3462,0,28835,18454,0,0,1731,1731,0,0,0,0
2022,2022-04,22MBAEX301399798,1,1,Settled,37:07.0,EX3,EX312,236.0,63250.0,KES,63250.0,48,48194000,PAPER SACKS; 1; 10; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,21,21,0,0,0,0,0,0,0,0,21,0
2022,2022-06,22NMAIM400285622,1,1,Settled,09:41.0,IM4,IM400,28000.0,147149.47,USD,147149.47,25,25231000,CEMENT CLINKER; RO; 1; 1;,TZ,Tanzania,KE,Kenya,NMA,NMA,23544,0,14715,23544,0,0,5151,2943,0,0,0,0
2022,2022-05,22EMKIM400699453,1,3,Removed,38:40.0,IM4,IM490,2439.72,2302623.44,USD,2895027.87,48,48191000,H; TIDAZOL 4 TABS CTN; 6000; 108; 0; 7419.6; ,IN,India,KE,Kenya,EMK,ICD,58300,101328,264997,169598,0,0,37100,21200,0,0,151,0
2022,2022-05,22NMAIM400253051,1,1,Settled,02:37.0,IM4,IM400,28811.0,3772604.31,USD,3772604.31,48,48042100,SACK KRAFT PAPER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,603617,0,943152,603617,0,0,132042,75453,0,0,0,0
2022,2022-05,22SCDIM400019570,1,5,Removed,11:35.0,IM4,IM491,20000.0,6289976.67,USD,7287267.83,48,48041100,KRAFT LINER 135K/148; 1; 18479.37; ,US,United States,KE,Kenya,SCD,SCD,468827,0,616876,394801,0,0,37013,37013,0,0,1345,0
2022,2022-05,22NMAIM400250596,1,1,Removed,36:22.0,IM4,IM404,7206.0,1793099.62,USD,1793099.62,48,48191000,NA; 3 PLY PRINTED CORRUGATED BOXES; 25; 1126; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,187926,0,293635,187926,0,0,0,0,0,0,0,0
2022,2022-06,22MBAEX302365326,1,1,Settled,11:43.0,EX3,EX312,258.0,69220.0,KES,69220.0,48,48194000,PAPER SACKS; 1; 11; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,23,23,0,0,0,0,0,0,0,0,23,0
2022,2022-06,22NBOIM406191473,1,3,Settled,52:22.0,IM4,IM490,1388.0,22363654.26,USD,22690959.98,48,48191000,N; Safety box f.used syrgs/ndls 5lt/BOX-25; 280; 1; 1; 5490.8; ,SE,Sweden,KE,Kenya,NBO,SIG,295233,131215,164018,131215,0,0,22963,13122,0,0,0,0
2022,2022-06,22NMAIM400321616,1,1,Settled,54:24.0,IM4,IM400,28407.0,3411491.15,USD,3411491.15,48,48041100,KRAFT LINER PAPER BOARD; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,545839,0,852873,545839,0,0,119403,68230,0,0,0,0
2022,2022-06,22NMAIM400320322,1,1,Settled,39:36.0,IM4,IM400,33685.0,4045343.66,USD,4045343.66,48,48041100,KRAFT PAPER BOARD; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,647255,0,1011336,647255,0,0,141588,80907,0,0,0,0
2022,2022-01,22MBAEX100281996,1,1,Settled,22:30.0,EX1,EX112,900000.0,7148459.2,USD,7148459.2,25,25232900,POWERMAX; CEMENT; BG; 18000; ,KE,Kenya,TZ,Tanzania,MBA,MEX,25531,25531,0,0,0,0,0,0,0,0,25531,0
2022,2022-02,22NBOIM401556314,1,1,Settled,09:43.0,IM4,IM400,685.0,85294.88,USD,86574.3,48,48191000,NA; EMPTY CARDBOARD PACKING MATERIAL; 1; 323; 0; ,ZA,South Africa,KE,Kenya,NBO,ACH,43972,0,21644,17315,0,0,3031,1732,0,0,0,250
2022,2022-02,22EMKIM400238360,1,1,Settled,47:13.0,IM4,IM400,4054.0,2735477.95,EUR,3024006.82,48,48043900,AXELLO KRAFT WHITE BLEACHED KRAFT SUBS 75/90GSM; 0;,FI,Finland,KE,Kenya,EMK,ICD,170778,0,54339,95636,0,0,8151,8151,0,0,4501,0
2022,2022-02,22EMKIM400312410,1,1,Settled,21:57.0,IM4,IM400,149470.0,16762579.3,EUR,18809673.6,48,48043900,"BLEACHED KRAFT PAPER ""STARKRAFT FORMFILL""SUB 75/90GSM AS PER INVOICE; 0; ",AT,Austria,KE,Kenya,EMK,ICD,5785524,0,1880968,3310503,0,0,282146,282146,0,0,29761,0
2022,2022-03,22EMKIM400338280,1,1,Removed,59:54.0,IM4,IM492,14074.0,2750568.17,USD,3306442.75,48,48193000,RIGID T 03 PLY SACKS OPEN TOP SIZE 100MX500MMX200MM; 25; 722; 24068.38;,LK,Sri Lanka,KE,Kenya,EMK,ICD,631067,0,826611,529031,0,0,49597,49597,0,0,2842,0
2022,2022-03,22EMKIM400453101,1,1,Settled,30:51.0,IM4,IM400,71876.0,8125850.34,EUR,9192748.98,48,48043900,"BLEACHED KRAFT PAPER 1268MM,BK GRUVON; 0;",SE,Sweden,KE,Kenya,EMK,ICD,2827775,0,919275,1617924,0,0,137892,137892,0,0,14792,0
2022,2022-03,22EMKIM400434088,1,3,Removed,23:31.0,IM4,IM490,11495.0,9561722.45,USD,9928894.38,48,48191000,H; CARTONS NADE OUT OF CARDBOARD LAMINATED % PRINTED; 1; 1; 0; 19508.5;,IN,India,KE,Kenya,EMK,ICD,132147,347513,600664,384425,0,0,84093,48054,0,0,0,0
2022,2022-03,22MBAIM701098358,1,1,Settled,11:38.0,IM7,IM700,10930.0,2133629.14,USD,2410488.64,48,48194000,4 PLY PAPER SACK WITH INNER ALUFOIL SIZE 90X72X18CM; 25; 800; 0;,LK,Sri Lanka,KE,Kenya,MBA,MIT,1882,1882,602623,482098,0,0,0,0,0,0,1882,0
2022,2022-03,22NBOIM403155517,1,1,Settled,03:46.0,IM4,IM410,1873.0,165342.97,KES,206678.73,48,48043100,BROWN KRAFTLINER SUBSTANCE 110 GSM; ,EE,Estonia,KE,Kenya,NBO,NBF,104374,0,51670,41336,0,0,7234,4134,0,0,0,0
2022,2022-04,22MBAEX301228483,1,1,Settled,23:26.0,EX3,EX312,236.0,63209.0,KES,63209.0,48,48194000,PAPER SACKS; 1; 10; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,21,21,0,0,0,0,0,0,0,0,21,0
2022,2022-05,22MBAIM401676540,1,1,Settled,08:06.0,IM4,IM400,993660.0,88757311.2,USD,96329868.02,72,72071100,NON ALLOY STEEL BILLETS-SIZE;120MMx120MMx5800MM; 993660; 1;,ZA,South Africa,KE,Kenya,MBA,MTS,18475581,0,0,15412779,0,0,1444949,1444949,0,0,230539,0
2022,2022-05,22EMKIM400638827,1,1,Removed,06:43.0,IM4,IM491,97708.0,12981599.33,USD,15331767.94,48,48042100,EXTENSIBLE SACKKRAFT PAPER 90GSM; 1; 111905.8; ,BR,Brazil,KE,Kenya,EMK,ICD,2932902,0,3832942,2453083,0,0,229977,229977,0,0,25535,0
2022,2022-05,22MBAEX101985991,1,1,Settled,59:42.0,EX1,EX112,26000.0,3665275.74,USD,3665275.74,72,72172000,GALVANISED STEEL WIRE; 26000; ,KE,Kenya,AE,United Arab Emirates,MBA,MEX,2272,2272,0,0,0,0,0,0,0,0,3030,0
2022,2022-05,22EMKIM700748198,1,1,Settled,49:42.0,IM7,IM700,22672.0,4004714.78,EUR,4298253.95,48,48043900,AXELLO SILK BLEACHED KRAFT PAPER SUBS 90/100 GSM; 1;,SE,Sweden,KE,Kenya,EMK,ICD,4634,4634,429826,756493,0,0,0,0,0,0,5958,0
2022,2022-05,22EMKIM400652487,1,1,Settled,55:42.0,IM4,IM400,53465.0,6679931.64,USD,7802238.0,48,48042100,"KRAFT PAPER GSM 70 REEL SIZE 760MM,580MM; 1;",IN,India,KE,Kenya,EMK,ICD,3951007,0,1950560,1560448,0,0,273079,156045,0,0,13982,0
2022,2022-05,22NBOIM405005925,1,1,Settled,55:22.0,IM4,IM400,2120.487,1132743.09,EUR,1288522.42,48,48115990,SH Aqua TPA 500 E; 1;,FR,France,KE,Kenya,NBO,ACH,295968,0,96640,170086,0,0,14496,14496,0,0,0,250
2022,2022-05,22ATNIM700005142,1,1,Settled,04:39.0,IM7,IM751,2019.7,2674150.7,USD,3208980.84,48,48191000,N; PRINTED BOX/CARTON; 500; 4; 1; ,LK,Sri Lanka,KE,Kenya,ATN,AT2,593,593,372638,298110,0,0,0,0,0,0,593,0
2022,2022-06,22EMKIM700756830,1,1,Settled,59:50.0,IM7,IM700,108323.0,9822734.0,EUR,12146371.0,48,48041100,BROWN KRAFTLINER BOARD; 1;,ES,Spain,KE,Kenya,EMK,ICD,22260,22260,3036593,2429275,0,0,0,0,0,0,22260,0
2022,2022-06,22EMKIM400821402,1,1,Settled,51:02.0,IM4,IM400,73294.0,8071008.95,USD,9386529.55,48,48115990,PE COATED BOARD SUBSTANCE 10PE+310G+10PE; 1; ,FI,Finland,KE,Kenya,EMK,ICD,2887305,0,938653,1652030,0,0,140798,140798,0,0,19320,0
2022,2022-06,22EMKIM400790108,1,5,Pending Removal,56:16.0,IM4,IM400,283.56,13309449.97,EUR,16544952.86,72,72071100,SEMI-FINISHED HPM20P; 283.56; 0; ,AE,United Arab Emirates,KE,Kenya,EMK,ICD,37475,0,0,27888,0,0,6101,3486,0,0,59,0
2022,2022-06,22NMAIM400317905,1,1,Removed,17:44.0,IM4,IM404,28632.0,3018740.26,USD,3018740.26,48,48041100,KRAFT LINER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,482999,0,754686,482999,0,0,0,0,0,0,0,0
2022,2022-06,22SCDIM400020576,1,1,Settled,31:23.0,IM4,IM400,6095.0,9100454.03,USD,10636184.87,48,48041100,KRAFT LINER 135K/101.5; 1; ,SE,Sweden,KE,Kenya,SCD,SCD,415694,159546,208169,166535,0,0,12491,12491,0,0,16008,0
2022,2022-02,22EMKIM400183616,1,3,Settled,57:59.0,IM4,IM400,25188.0,13519226.98,EUR,14564345.8,48,48043900,ADVANTAGE SMOOTH WHITE STRONG; 1; ,CZ,Czech Republic,KE,Kenya,EMK,ICD,1593025,218467,520596,916249,0,0,78090,78090,0,0,0,0
2022,2022-02,22MBAEX300631267,1,1,Settled,09:15.0,EX3,EX312,262.0,63070.73,KES,63070.73,48,48194000,PAPER SACKS; 1; 11; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,23,23,0,0,0,0,0,0,0,0,23,0
2022,2022-03,22MBAEX300749438,1,1,Settled,31:01.0,EX3,EX312,234.0,61596.0,KES,61596.0,48,48194000,PAPER SACKS; 1; 10; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,21,21,0,0,0,0,0,0,0,0,21,0
2022,2022-02,22NMAIM400047526,1,1,Removed,01:25.0,IM4,IM404,29801.0,2983696.37,USD,2983696.37,48,48043900,MG KRAFT PAPER-80 GSM; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,477392,0,298370,477392,0,0,0,0,0,0,0,0
2022,2022-03,22EMKIM400464055,1,3,Settled,24:01.0,IM4,IM400,24431.0,7957948.86,USD,8975509.71,48,48041100,KRAFT LINER 220K/137; 1;,ZA,South Africa,KE,Kenya,EMK,ICD,1211553,134634,631017,504814,0,0,37861,37861,0,0,0,0
2022,2022-03,22MBAEX301105208,1,1,Settled,47:03.0,EX3,EX312,234.0,107794.0,KES,107794.0,48,48194000,PAPER SACKS; 1; 10; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,21,21,0,0,0,0,0,0,0,0,21,0
2022,2022-06,22EMKIM400583728,1,1,Settled,15:05.0,IM4,IM400,23862.0,2041351.11,USD,2515162.96,48,48041100,KRAFT LINER BOARD - GOLD; 1; ,SE,Sweden,KE,Kenya,EMK,ICD,1275042,0,628791,503033,0,0,88031,50304,0,0,6279,0
2022,2022-04,22NMAIM400158232,1,1,Settled,54:12.0,IM4,IM400,29040.0,3741250.26,USD,3741250.26,48,48042100,SACK KRAFT PAPER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,598601,0,935313,598601,0,0,130944,74826,0,0,0,0
